Provincia,Cantón,Parroquia,Dirección,Código Institución,Nombre Institución,Sostenimiento,Régimen Escolar,Jurisdicción,Identificación Etnica,Nacionalidad Predominante,Pueblo Predominante,Número Alumnos,Número Docentes,Estudiantes por docente
MORONA SANTIAGO,TIWINTZA,SAN JOSE DE MORONA,   SAN PEDRO,14B00439,CECIB DE EDUCACIÓN BÁSICA RIO MANKUSAS,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,68.0,2.0,34.0
MORONA SANTIAGO,TIWINTZA,SAN JOSE DE MORONA,   SURITIAK,14B00425,CECIB DE EDUCACION BASICA NATALIA CHIRIAP,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,58.0,2.0,29.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   CASERIO / MAYAIK,14B00421,CECIB DE EDUCACIÓN BÁSICA DOCE DE OCTUBRE,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,76.0,3.0,25.33
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   CENTRO SAN LUIS,14B00420,CECIB DE EDUCACIÓN BÁSICA SOLDADO PILCO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,62.0,2.0,31.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   CHICHIS,14B00409,CECIB DE EDUCACIÓN BÁSICA SAN PEDRO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,14.0,1.0,14.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   CHIMIUS CASERIO,14B00419,CECIB DE EDUCACIÓN BÁSICA SANTA TERESA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,79.0,3.0,26.33
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   COMUNIDAD CHINKIANAS,14B00418,CECIB DE EDUCACIÓN BÁSICA FISCOMISIONAL MARIA TERESA SHUIR,Fiscomisional,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,31.0,1.0,31.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   COMUNIDAD KAPISUNK,14B00416,CECIB DE EDUCACIÓN BÁSICA FISCOMISIONAL UNKUCH,Fiscomisional,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,43.0,2.0,21.5
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   COMUNIDAD KUSUNTS,14B00404,CECIB DE EDUCACIÓN BÁSICA SANTA ISABEL,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,10.0,1.0,10.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   COMUNIDAD PAANTAN REUBICADA  AL CENTRO SHUAR SAN VICENTE,14B00422,CECIB DE EDUCACIÓN BÁSICA FISCOMISIONAL YAMPIS,Fiscomisional,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,18.0,1.0,18.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   KAPUTNA,14B00413,CECIB DE EDUCACIÓN BÁSICA TUNKI,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,23.0,1.0,23.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   KIIM,14B00417,CECIB DE EDUCACIÓN BÁSICA SANTA ROSA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,31.0,1.0,31.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   KUSHAPUK,14B00403,CECIB DE EDUCACIÓN BÁSICA TIWIRAM,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,120.0,6.0,20.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   KUSUMAS,14B00423,CECIB DE EDUCACIÓN BÁSICA CORDILLERA KUSUMAS,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,95.0,4.0,23.75
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   NANTIP,14B00412,CECIB DE EDUCACIÓN BÁSICA FISCOMISIONAL WAMPA NAINT,Fiscomisional,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,12.0,1.0,12.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   PALOMINO,14B00401,CECIB DE EDUCACIÓN BÁSICA SANTA JUANITA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,20.0,1.0,20.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   PEÑAS,14B00407,CECIB DE EDUCACIÓN BÁSICA 27 DE FEBRERO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,119.0,4.0,29.75
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   PITIU,14B00485,CECIB DE EDUCACIÓN BÁSICA RAFAEL PIRUCHKUN,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,Chibuleo,18.0,1.0,18.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   SANTIAGO,14B00398,UNIDAD EDUCATIVA JAIME ROLDOS AGUILERA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,392.0,22.0,17.82
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   SURITIAK,14B00484,CECIB DE EDUCACIÓN BÁSICA FLOR DEL ORIENTE,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,28.0,1.0,28.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   TAYUNTS CASERIO,14B00415,CECIB DE EDUCACIÓN BÁSICA NAMPIR,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,57.0,2.0,28.5
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   TSAPA,14B00410,CECIB DE EDUCACIÓN BÁSICA RIO SANTIAGO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,38.0,2.0,19.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   TSUIS,14B00411,CECIB DE EDUCACIÓN BÁSICA SANTA CARMEN,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,41.0,2.0,20.5
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   WUAJE,14B00408,CECIB DE EDUCACIÓN BÁSICA TENTETS,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,17.0,1.0,17.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   YAPAPAS,14B00399,CECIB DE EDUCACIÓN BÁSICA SAN JOSE,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,35.0,1.0,35.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   YUKIANKAS,14B00405,CECIB DE EDUCACIÓN BÁSICA FISCOMISIONAL ANKUASH,Fiscomisional,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,17.0,1.0,17.0
MORONA SANTIAGO,TIWINTZA,SANTIAGO,   YUMISIM  LOCALIDAD,14B00414,CECIB DE EDUCACIÓN BÁSICA CHIRIAP,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,87.0,3.0,29.0
NAPO,ARCHIDONA,ARCHIDONA,   CAMUNIDAD MANDURO YACU,15B00118,LEONARDO ALVARADO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,48.0,3.0,16.0
NAPO,ARCHIDONA,ARCHIDONA,   COMUNIDAD BATAN COCHA 2 KM Y MEDIO,15B00117,NINA RUMI,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,30.0,3.0,10.0
NAPO,ARCHIDONA,ARCHIDONA,   COMUNIDAD RUMIPAMBA VIA ARCHIDONA COTUNDO KM 3,15B00119,WAMI,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,22.0,2.0,11.0
NAPO,ARCHIDONA,ARCHIDONA,   COMUNIDAD YAWAR URKU           KM UNO Y MEDIO         VIA BAEZA- QUITO,15B00114,YAWARI,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,172.0,16.0,10.75
NAPO,ARCHIDONA,ARCHIDONA,   SANTA RITA,15B00122,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGÜE BARTOLOME MARIN,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,235.0,18.0,13.06
NAPO,ARCHIDONA,COTUNDO,   CENTRO SHIGUANGO,15B00135,KINTI,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,30.0,2.0,15.0
NAPO,ARCHIDONA,COTUNDO,   Comunidad 10 de Agosto Via Loreto-Coca,15B00125,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGÜE ALMINDARIS,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,253.0,19.0,13.32
NAPO,ARCHIDONA,COTUNDO,   COMUNIDAD MUSHUK LLAKTA  VIA HOLLIN  COCA MAGEN  DERECHO,15B00128,CECIB KARY GALERA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,11.0,1.0,11.0
NAPO,ARCHIDONA,COTUNDO,   COMUNIDAD SHAMATO VIA BAEZA QUITO KM 18 MARG IZQ,15B00134,KILLU AKWA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,11.0,1.0,11.0
NAPO,ARCHIDONA,COTUNDO,   KM 10 COMUNIDAD MANDAYACU,15B00137,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGÜE MONDAYACU,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,213.0,19.0,11.21
NAPO,ARCHIDONA,COTUNDO,   PAPANKU VIA ARCHIDONA - LORETO - COCA  KM 99  A LA MARGEN DERRECHA  A LA ENTRADA DE GALERAS,15B00127,UNIDAD EDUCATIVA COMUNIT INTERCULT BILINGUE MIGUEL TUNAY,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,143.0,13.0,11.0
NAPO,ARCHIDONA,COTUNDO,   PUMA URCU,15B00123,PUMA URCU,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,65.0,3.0,21.67
NAPO,ARCHIDONA,COTUNDO,   SAN FRANCISCO DE COTUNDO VIA COTUNDO SAN FCO,15B00126,VENTURA AVILES,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,50.0,3.0,16.67
NAPO,ARCHIDONA,COTUNDO,   URITOYACU- VIA HOLIN LORETO KM 40,15B00132,MATIAS SHIGUANGO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,12.0,1.0,12.0
NAPO,ARCHIDONA,COTUNDO,   VIA HOLIN LORETO PACHAKUTIK KM 21,15B00131,CECIB PACHAKUTIK,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,70.0,8.0,8.75
NAPO,ARCHIDONA,HATUN SUMAKU,   COMUNIDAD WAWA SUMACO VIA HOLLIN LORETO KM 45,15B00129,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGÜE GONZALO DAVID AVILEZ TANGUILA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,318.0,20.0,15.9
NAPO,ARCHIDONA,HATUN SUMAKU,   VIA HOLLIN LORETO COCA,15B00139,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGÜE HUAMANI,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,206.0,16.0,12.88
NAPO,ARCHIDONA,SAN PABLO DE USHPAYACU,   CASERIO SAN PEDRO DE KASHAYAKU VIA ENTRADA SAN DIEGO,15B00155,KASHAYAKU,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,17.0,2.0,8.5
NAPO,ARCHIDONA,SAN PABLO DE USHPAYACU,   COMUNIDAD ARDILLA URKU VIA RUCULLACTA POROTOYACU,15B00156,RIO HOLLIN,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,8.0,1.0,8.0
NAPO,ARCHIDONA,SAN PABLO DE USHPAYACU,   COMUNIDAD AWAYAKU VIA ARCHIDONA- POROTOYACU KM  6,15B00153,SALAZAR ABIO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,52.0,3.0,17.33
NAPO,ARCHIDONA,SAN PABLO DE USHPAYACU,   COMUNIDAD MANGO VIA POROTOYACU VILLANO MARGEN IZQUERDA 17 KM,15B00154,SUYU,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,10.0,1.0,10.0
NAPO,ARCHIDONA,SAN PABLO DE USHPAYACU,   COMUNIDAD PITAYACU VIA SAN PABLO KM 21,15B00150,SACHA AMARUM,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,25.0,1.0,25.0
NAPO,ARCHIDONA,SAN PABLO DE USHPAYACU,   COMUNIDAD POROTOYACU,15B00158,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGUE POROTOYACU,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,348.0,24.0,14.5
NAPO,ARCHIDONA,SAN PABLO DE USHPAYACU,   COMUNIDAD VILLANO VIA POROTO KM 15,15B00151,MANUEL LORENZO CHIMBO ALVARADO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,27.0,2.0,13.5
NAPO,ARCHIDONA,SAN PABLO DE USHPAYACU,   LUSHIANTA VIA ACHIDONA POROTO KM 9,15B00147,CEIB BASICA MAWKALLPA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,79.0,8.0,9.88
NAPO,ARCHIDONA,SAN PABLO DE USHPAYACU,   NOCUNO VIA POROTO VILLANO KM 9,15B00149,JORGE ICAZA CORONEL,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,33.0,2.0,16.5
NAPO,ARCHIDONA,SAN PABLO DE USHPAYACU,   SAN MATIAS VIA SAN PABLO  STO DOMINGO,15B00141,FERNANDO CHIMBO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,29.0,2.0,14.5
NAPO,ARCHIDONA,SAN PABLO DE USHPAYACU,   VIA SAN PABLO  COMUNIDAD SAN JOSE,15B00144,ANTONIETA  YUMBO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,58.0,3.0,19.33
NAPO,ARCHIDONA,SAN PABLO DE USHPAYACU,   VIA SAN PABLO NUEVO SANTO DOMINGO,15B00157,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGUE SAN PABLO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,119.0,13.0,9.15
NAPO,CARLOS JULIO AROSEMENA TOLA,CARLOS JULIO AROSEMENA TOLA,   COMUNIDAD PUNI ISHPINGO VIA PUYO SECTOR SANTA ROSA,15B00164,ATAHUALPA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,15.0,2.0,7.5
NAPO,CARLOS JULIO AROSEMENA TOLA,CARLOS JULIO AROSEMENA TOLA,   ENTRADA SANTA ROSA,16B00223,CENTRO EDU COMUNITARIO INTER BILINGUE EDU BASICA PASCUAL DAHUA VARGAS,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,94.0,4.0,23.5
NAPO,CARLOS JULIO AROSEMENA TOLA,CARLOS JULIO AROSEMENA TOLA,   TZAWATA VIA PUYO KM 51 EL CAPRICHO,15B00166,SHIRINGA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,19.0,1.0,19.0
NAPO,TENA,AHUANO,   ALTO SUMINO,15B00027,CECIB RUBEN LARSON,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,33.0,2.0,16.5
NAPO,TENA,AHUANO,   CAMPO COCHA VIA AHUANO SANTA ROSA,15B00180,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGÜE  LORENZO CERDA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,149.0,14.0,10.64
NAPO,TENA,AHUANO,   CASERIO CAMPANA COCHA,15B00040,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGUE DAVID MILLER,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,376.0,20.0,18.8
NAPO,TENA,AHUANO,   CASERIO DE SAN JOSE DE HUAMBUNO VIA DORADO HUAMBUNO,15B00035,MIGUEL GREFA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,16.0,1.0,16.0
NAPO,TENA,AHUANO,   COMUNIDAD 27 DE FEBRERO AHUANO,15B00025,CRISTOBAL VARGAS,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,87.0,7.0,12.43
NAPO,TENA,AHUANO,   COMUNIDAD BAJO SANTA ROSA,15B00049,LOS CHIBCHAS  1,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,11.0,1.0,11.0
NAPO,TENA,AHUANO,   COMUNIDAD BALSAYAKU VIA HAUANO PATASYACU,15B00036,GONZALO DIAZ DE PINEDA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,8.0,1.0,8.0
NAPO,TENA,AHUANO,   COMUNIDAD KASHA YAKU,15B00033,FRANCISCO DIEGO AGUINDA GREFA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,7.0,1.0,7.0
NAPO,TENA,AHUANO,   COMUNIDAD NUEVO MUNDO - TENA  DORADO HUAMBUNO 78 KM,15B00034,SAN FRANCISCO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,29.0,2.0,14.5
NAPO,TENA,AHUANO,   COMUNIDAD NUEVO PARAISO,15B00029,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGÜE  CONSEJO PROVINCIAL DE NAPO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,193.0,16.0,12.06
NAPO,TENA,AHUANO,   COMUNIDAD PAKAYCHIKTA,15B00030,CAMILO CERDA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,20.0,1.0,20.0
NAPO,TENA,AHUANO,   COMUNIDAD RIO BLANCO VIA MISAHUALLI PUNUNO RIO BLANCO,15B00037,HERMANO  HERMENEGILDO GUERRINI,Fiscomisional,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,22.0,1.0,22.0
NAPO,TENA,AHUANO,   COMUNIDAD WAYSA KUCHA VIA TENA AHUANO CAMPANACOCHA,15B00039,ANTONIO  MANUEL TAPUY AGUINDA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,20.0,1.0,20.0
NAPO,TENA,AHUANO,   PASU URKU,15B00031,CECIB JOSE FRANCISCO GREFA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,38.0,2.0,19.0
NAPO,TENA,AHUANO,   SAN ISIDRO,15B00026,FERMIN INMUNDA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,39.0,2.0,19.5
NAPO,TENA,AHUANO,   SAN PEDRO DE MUSHUK KAWSAY  VIA AHUANO RIO BLANCO- MISAHUALLI,15B00181,PABLO DE TARZO,Fiscomisional,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,28.0,2.0,14.0
NAPO,TENA,AHUANO,   VIA A HUANO SANTA ROSA (RIO APAJUNO) COMUNIDAD SANTA BARBARA,15B00032,LETICIA RIVADENEYRA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,20.0,2.0,10.0
NAPO,TENA,AHUANO,   VIA CHONTA PUNTA SECTOR PUERTO BARANTILLA COMUNIDAD SELVA VIVA,15B00176,SACHA YACHANA WASI CRISTINA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,33.0,2.0,16.5
NAPO,TENA,CHONTAPUNTA,   ALTO PALMERA - VIA AHUANO- CHONTAPUNTA,15B00051,ELENA SIMBAÑA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,16.0,1.0,16.0
NAPO,TENA,CHONTAPUNTA,CABECERA  PARROQUIAL SN CHONTA PUNTA ,15B00204,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGÜE SAN JOSE DE CHONTA PUNTA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,553.0,29.0,19.07
NAPO,TENA,CHONTAPUNTA,   CASERIO CHONTA YACU RIO NAPO MARGEN IZQUIERDA,15B00060,ING. HUGO TORRES,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,6.0,1.0,6.0
NAPO,TENA,CHONTAPUNTA,   CASERIO MANGO CHICTA VIA LORETO PUERTO MURIALDO,15B00050,DOS RIOS,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,16.0,1.0,16.0
NAPO,TENA,CHONTAPUNTA,   COMUNIDAD BELLAVISTA ALTA VIA CHONTAPUNTA,15B00048,MANUELA CAÑIZARES,Fiscomisional,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,36.0,2.0,18.0
NAPO,TENA,CHONTAPUNTA,   COMUNIDAD HATUN URKU VIA AHUANO CHONTAPUNTA,15B00053,DOMINGO ANDI ALVARADO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,121.0,7.0,17.29
NAPO,TENA,CHONTAPUNTA,   Comunidad Kakataro,16B00183,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGUE KAKATARO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Waorani,Huaorani,21.0,1.0,21.0
NAPO,TENA,CHONTAPUNTA,   COMUNIDAD KICHWA SUMINO IZQUIERDO VIA COMUNA LOS RIOS,15B00058,VENANCIO LICUY ASHANGA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,21.0,1.0,21.0
NAPO,TENA,CHONTAPUNTA,   COMUNIDAD  KONIPARE VIA CHONTAPUNTA MARGEN DERECHA,15B00174,KENGUIWE,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Waorani,Huaorani,18.0,2.0,9.0
NAPO,TENA,CHONTAPUNTA,   COMUNIDAD LAS CANELAS  SECTOR SAN PEDRO  VIA  CHONTA PUNTA,15B00047,TELMO TAPUY,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,60.0,5.0,12.0
NAPO,TENA,CHONTAPUNTA,   COMUNIDAD SAN JUAN DE RIO BUENO,15B00063,JOSE ANDY,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,9.0,1.0,9.0
NAPO,TENA,CHONTAPUNTA,   COMUNIDAD  SANTA ESTEFANIA DE MALTA PURA,15B00064,ELIAS TAPUY,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,28.0,2.0,14.0
NAPO,TENA,CHONTAPUNTA,   COMUNIDAD SHINCHIKUCHA VIA AGUA SANTA,15B00056,JORGE TANGUILA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,8.0,1.0,8.0
NAPO,TENA,CHONTAPUNTA,   COMUNIDAD SUMAK SACHA VIA POZO YURALPA,15B00065,UNIDAD EDUCATIVA COMUNITARIA INTERCULT BILINGÜE SUMAK SACHA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,123.0,13.0,9.46
NAPO,TENA,CHONTAPUNTA,   COMUNIDAD WACHIMAK RIO NAPO MARGEN DERECHA,15B00052,VICENTE ANDY CALAPUCHA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,12.0,1.0,12.0
NAPO,TENA,CHONTAPUNTA,   COMUNIDAD WENTARO,16B00191,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGUE WENTARO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Waorani,Waranka,10.0,1.0,10.0
NAPO,TENA,CHONTAPUNTA,   GARENO,16B00166,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGÜE GARENO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Waorani,Huaorani,129.0,6.0,21.5
NAPO,TENA,CHONTAPUNTA,   GUACAMAYO RIO NAPO MARGEN IZQUIERDA,15B00178,HONORATO VASQUEZ,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,12.0,1.0,12.0
NAPO,TENA,CHONTAPUNTA,   MUNDITI URKU VIA COLONIA LOS RIOS UNION LOJANA 5 LINEA,15B00046,UNIDAD EDUCATIVA COMUNITARIA INTERCULT BILINGÜE PEDRO GREFA SHIGUANGO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,58.0,5.0,11.6
NAPO,TENA,CHONTAPUNTA,   RECINTO WACHIYACU CHICO VIA LOS ZORROS,15B00061,RICARDO  FERMIN ANDI YUMBO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,31.0,2.0,15.5
NAPO,TENA,CHONTAPUNTA,   VIA CHONTA PUNTA COMUNIDAD ÑUKANCHI ALLPA,15B00023,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL  BILINGÜE KANAMBU,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,346.0,20.0,17.3
NAPO,TENA,CHONTAPUNTA,VIA LOS ZORROS  SANGU YAKU ,15B00248,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGÜE DE EDUCACION BASICA FISCOMISIONAL SANGUYACU,Fiscomisional,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,51.0,4.0,12.75
NAPO,TENA,CHONTAPUNTA,   WACHI YAKU CHICO COMUNIDAD SHIRIPUNO VIA LOS ZORROS,15B00054,BARTOLO FERMIN ANDY,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,Kanelo-Kichwa,10.0,1.0,10.0
NAPO,TENA,PANO,   COMUNIDAD PUMAYACU VIA ALTO PANO,15B00075,MARCELO  ANDY,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,23.0,1.0,23.0
NAPO,TENA,PANO,   JUNTA PARROQUIAL DE PANO,15B00070,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGUE EL PANO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,300.0,26.0,11.54
NAPO,TENA,PANO,   TENA- PANO-COMUNIDAD ALTO PANO,15B00077,FRANCISCO GREFA MAMALLACTA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,11.0,1.0,11.0
